VARIABLES = "y", "u_fluc", "v_fluc", "w_fluc"
ZONE T="Line at z=280", I=400, F=POINT
VARLOCATION=([2-4]=CELLCENTERED)
0.000430192 -0.00138811 -0.00230895 -0.00678898
0.000437251 -0.00211846 -0.00222968 -0.00630081
0.000444411 -0.00339773 -0.00200296 -0.00508983
0.000451674 -0.00425985 -0.00179239 -0.00451779
0.000459041 -0.00478886 -0.00156302 -0.00379063
0.000466513 -0.00477232 -0.00125387 -0.00295178
0.000474092 -0.00460449 -0.000955377 -0.00234232
0.00048178 -0.00438767 -0.000710828 -0.00182389
0.000489577 -0.0040345 -0.000577471 -0.00150368
0.000497485 -0.00354593 -0.000392075 -0.000912746
0.000505506 -0.00286076 -0.000185121 -0.000359521
0.000513641 -0.00224582 4.48975e-05 9.61168e-06
0.000521892 -0.00168074 -4.60572e-06 0.000188003
0.00053026 -0.00116875 -5.68578e-05 0.000402173
0.000538747 -0.000720405 -7.94561e-05 0.000550082
0.000547355 -0.000468546 -0.000206121 0.000646937
0.000556084 -0.000212916 -0.00029258 0.00064584
0.000564937 -0.000118003 -0.000306714 0.000618349
0.000573915 -8.36526e-05 -0.000336692 0.000627643
0.00058302 -4.73165e-05 -0.000339225 0.000625733
0.000592254 -4.27718e-06 -0.000322884 0.000586901
0.000601618 3.26823e-05 -0.000291575 0.000513638
0.000611114 5.63659e-05 -0.000267519 0.000456434
0.000620743 9.85654e-05 -0.000236054 0.000421451
0.000630508 0.000120918 -0.000207915 0.000383326
0.00064041 0.000120515 -0.000161497 0.00031976
0.000650451 0.000109331 -0.000139872 0.000271486
0.000660633 9.69694e-05 -0.000119437 0.000233865
0.000670957 8.97088e-05 -0.000106671 0.000206344
0.000681426 9.02097e-05 -7.9691e-05 0.000182139
0.000692041 7.65911e-05 -6.05467e-05 0.00015795
0.000702804 6.69951e-05 -5.35219e-05 0.000134927
0.000713717 5.62207e-05 -4.21837e-05 0.000113161
0.000724783 4.07702e-05 -3.52848e-05 9.91536e-05
0.000736002 3.26314e-05 -3.19139e-05 8.40761e-05
0.000747376 2.23876e-05 -3.03187e-05 7.00542e-05
0.000758909 1.31847e-05 -2.663e-05 5.74134e-05
0.000770601 9.0949e-06 -2.14683e-05 4.46268e-05
0.000782455 9.28894e-06 -1.56521e-05 3.66388e-05
0.000794473 6.74607e-06 -1.2719e-05 2.95805e-05
0.000806657 5.52713e-06 -9.81958e-06 2.28172e-05
0.000819009 3.95562e-06 -7.8381e-06 1.76061e-05
0.00083153 2.57691e-06 -5.5688e-06 1.27408e-05
0.000844224 1.65371e-06 -4.74894e-06 8.10324e-06
0.000857092 5.33126e-07 -2.56906e-06 4.69712e-06
0.000870136 7.38555e-07 -1.10648e-06 3.08791e-06
0.000883359 6.88862e-07 -4.99205e-08 1.86989e-06
0.000896763 6.965e-07 1.11095e-07 1.57444e-06
0.000910349 1.11899e-06 5.71627e-07 1.23901e-06
0.000924121 9.79744e-07 5.92353e-07 6.34143e-07
0.00093808 8.2955e-07 5.3712e-07 3.49545e-07
0.000952229 6.04734e-07 4.80376e-07 1.50143e-07
0.000966569 5.50627e-07 1.995e-07 1.61299e-09
0.000981104 3.32932e-07 2.22969e-09 -1.36542e-07
0.000995835 2.54952e-07 -1.38699e-07 -2.64711e-07
0.00101076 1.68398e-07 -3.97296e-07 -3.40347e-07
